Row_ID,Order_ID,Order_Date,Ship__Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
5139,US-2014-157021,4/1/2014,4/6/2014,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,57223.01474,West,OFF-BI-10000043,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",$214.80,3.81,0.139890274,$30.06
5140,CA-2015-120363,9/14/2015,9/19/2015,Standard Class,CA-12266,Christina Anderson,Consumer,United States,Provo,Utah,57223.80046,West,FUR-TA-10003009,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",$214.79,3.81,0.139885906,$30.07
5141,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,57224.58617,West,OFF-AP-10003591,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,$214.79,3.81,0.139881538,$30.07
5142,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,57225.37189,West,OFF-PA-10000807,Office Supplies,Paper,Xerox 1935,$214.78,3.81,0.139877171,$30.07
5143,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,57226.15761,West,OFF-AR-10000897,Office Supplies,Art,Newell 330,$214.78,3.81,0.139872803,$30.07
5144,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,57226.94332,West,TEC-PH-10002311,Technology,Phones,Panasonic KX T7731-B Digital phone,$214.77,3.81,0.139868435,$30.07
5145,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,57227.72904,West,OFF-ST-10002290,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",$214.77,3.81,0.139864067,$30.07
5146,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,57228.51476,West,OFF-BI-10002853,Office Supplies,Binders,Ibico Standard Transparent Covers,$214.76,3.81,0.1398597,$30.08
5147,US-2016-100566,9/3/2016,9/9/2016,Standard Class,JK-16121,Julie Kriz,Home Office,United States,Aurora,Illinois,57229.30047,Central,FUR-FU-10003395,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",$214.76,3.81,0.139855332,$30.08
5148,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57230.08619,South,OFF-ST-10002345,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",$214.75,3.81,0.139850964,$30.08
5149,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57230.87191,South,OFF-PA-10001290,Office Supplies,Paper,White Computer Printout Paper by Universal,$214.75,3.81,0.139846597,$30.08
5150,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57231.65762,South,OFF-FA-10000054,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,$214.74,3.81,0.139842229,$30.08
5151,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57232.44334,South,FUR-FU-10004092,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",$214.74,3.81,0.139837861,$30.09
5152,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57233.22906,South,FUR-BO-10004016,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$214.73,3.81,0.139833493,$30.09
5153,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57234.01477,South,OFF-EN-10003002,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,$214.73,3.81,0.139829126,$30.09
5154,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57234.80049,South,TEC-PH-10007075,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,$214.72,3.81,0.139824758,$30.09
5155,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57235.58621,South,TEC-PH-10010505,Technology,Phones,Aastra 57i VoIP phone,$214.72,3.81,0.13982039,$30.09
5156,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57236.37192,South,OFF-PA-10000358,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 12",$214.71,3.81,0.139816023,$30.10
5157,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57237.15764,South,OFF-ST-10004805,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$214.71,3.81,0.139811655,$30.10
5158,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,57237.94336,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1944,$214.70,3.81,0.139807287,$30.10
5159,CA-2017-124829,7/3/2017,7/4/2017,First Class,YS-21881,Yana Sorensen,Corporate,United States,Burlington,North Carolina,57238.72907,South,OFF-AR-10003515,Office Supplies,Art,4010 Highlighters by Sanford,$214.70,3.81,0.139802919,$30.10
5160,US-2017-117247,10/9/2017,10/14/2017,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,57239.51479,Central,FUR-TA-10000394,Furniture,Tables,"Bevis Oval Conference Table, Walnut",$214.69,3.81,0.139798552,$30.10
5161,US-2017-117247,10/9/2017,10/14/2017,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,57240.30051,Central,FUR-TA-9999112,Furniture,Tables,Hon 61000 Series Interactive Training Tables,$214.69,3.81,0.139794184,$30.11
5162,CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,57241.08622,East,OFF-BI-10000823,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",$214.68,3.81,0.139789816,$30.11
5163,CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,57241.87194,East,OFF-PA-10004972,Office Supplies,Paper,Xerox 197,$214.68,3.81,0.139785449,$30.11
5164,CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,57242.65766,East,TEC-AC-10002324,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$214.67,3.81,0.139781081,$30.11
5165,CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,57243.44337,East,OFF-PA-10004889,Office Supplies,Paper,Xerox 218,$214.67,3.81,0.139776713,$30.11
5166,CA-2016-159212,11/1/2016,11/5/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,57244.22909,South,TEC-PH-10003989,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",$214.66,3.81,0.139772345,$30.12
5167,CA-2016-159212,11/1/2016,11/5/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,57245.01481,South,OFF-EN-10002231,Office Supplies,Envelopes,Airmail Envelopes,$214.66,3.81,0.139767978,$30.12
5168,US-2016-161396,4/19/2016,4/25/2016,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,57245.80052,East,FUR-TA-10002623,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",$214.65,3.81,0.13976361,$30.12
5169,US-2016-161396,4/19/2016,4/25/2016,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,57246.58624,East,OFF-PA-10000419,Office Supplies,Paper,Xerox 190,$214.65,3.81,0.139759242,$30.12
5170,US-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,57247.37196,East,OFF-SU-10004499,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,$214.64,3.81,0.139754875,$30.12
5171,US-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,57248.15767,East,FUR-TA-10001040,Furniture,Tables,KI Adjustable-Height Table,$214.64,3.81,0.139750507,$30.13
5172,US-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,57248.94339,East,TEC-AC-10004660,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,$214.63,3.81,0.139746139,$30.13
5173,CA-2016-130407,9/2/2016,9/6/2016,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,57249.72911,East,OFF-AR-10002241,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,$214.63,3.81,0.139741771,$30.13
5174,CA-2016-130407,9/2/2016,9/6/2016,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,57250.51482,East,FUR-FU-10001968,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,$214.62,3.81,0.139737404,$30.13
5175,US-2016-122246,9/25/2016,9/30/2016,Standard Class,AB-10106,Adrian Barton,Consumer,United States,Phoenix,Arizona,57251.30054,West,FUR-TA-10002357,Furniture,Tables,Bevis Boat-Shaped Conference Table,$214.62,3.81,0.139733036,$30.13
5176,CA-2017-105145,11/4/2017,11/11/2017,Standard Class,SZ-20036,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,57252.08626,Central,OFF-LA-10003924,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,$214.61,3.81,0.139728668,$30.14
5177,CA-2016-136329,7/9/2016,7/13/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,57252.87197,East,FUR-CH-10002336,Furniture,Chairs,Hon GuestStacker Chair,$214.61,3.81,0.139724301,$30.14
5178,CA-2016-136329,7/9/2016,7/13/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,57253.65769,East,FUR-FU-10000724,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",$214.60,3.81,0.139719933,$30.14
5179,CA-2014-146641,6/30/2014,7/5/2014,Standard Class,HA-14906,Helen Abelman,Consumer,United States,New York City,New York,57254.44341,East,OFF-BI-10002868,Office Supplies,Binders,GBC Recycled Regency Composition Covers,$214.60,3.81,0.139715565,$30.14
5180,CA-2017-115994,1/28/2017,1/31/2017,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,57255.22912,West,TEC-AC-10000581,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,$214.59,3.81,0.139711197,$30.14
5181,CA-2017-115994,1/28/2017,1/31/2017,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,57256.01484,West,FUR-FU-10003977,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 8",$214.59,3.81,0.13970683,$30.15
5182,CA-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,57256.80056,Central,TEC-PH-10002923,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,$214.58,3.81,0.139702462,$30.15
5183,CA-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,57257.58627,Central,TEC-AC-10004354,Technology,Accessories,Hypercom P1300 Pinpad,$214.58,3.81,0.139698094,$30.15
5184,CA-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,57258.37199,Central,FUR-FU-10001707,Furniture,Furnishings,Longer-Life Soft White Bulbs,$214.57,3.81,0.139693727,$30.15
5185,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,57259.15771,West,OFF-PA-10000502,Office Supplies,Paper,Petty Cash Envelope,$214.57,3.81,0.139689359,$30.15
5186,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,57259.94342,West,OFF-BI-10000779,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,$214.56,3.81,0.139684991,$30.15
5187,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,57260.72914,West,OFF-AP-10004981,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,$214.56,3.81,0.139680623,$30.16
5188,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,57261.51486,West,OFF-BI-10003985,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',$214.55,3.81,0.139676256,$30.16
5189,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,57262.30057,West,OFF-ST-10000799,Office Supplies,Storage,2301 Heavy-Duty Transfer File Systems by Perma,$214.55,3.81,0.139671888,$30.16
5190,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,57263.08629,West,TEC-PH-10001751,Technology,Phones,Samsung Rugby III,$214.54,3.81,0.13966752,$30.16
5191,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,57263.872,West,OFF-ST-10002744,Office Supplies,Storage,SAFCO Boltless Steel Shelving,$214.54,3.81,0.139663153,$30.16
5192,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,57264.65772,West,OFF-BI-10002950,Office Supplies,Binders,Prestige Round Ring Binders,$214.53,3.81,0.139658785,$30.17
5193,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,57265.44344,West,OFF-EN-10002601,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/3",$214.53,3.81,0.139654417,$30.17
5194,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,57266.22915,West,OFF-BI-10003709,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",$214.52,3.81,0.139650049,$30.17
5195,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,57267.01487,West,OFF-LA-10003511,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",$214.52,3.81,0.139645682,$30.17
5196,CA-2017-122701,11/26/2017,11/30/2017,Standard Class,LT-17111,Liz Thompson,Consumer,United States,Columbus,Ohio,57267.80059,East,TEC-PH-10003093,Technology,Phones,Motorola L805,$214.51,3.81,0.139641314,$30.17
5197,CA-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,57268.5863,South,OFF-BI-10001192,Office Supplies,Binders,Canvas Sectional Post Binders,$214.51,3.81,0.139636946,$30.18
5198,CA-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,57269.37202,South,OFF-SU-10004116,Office Supplies,Supplies,Acme Stainless Steel Office Snips,$214.50,3.81,0.139632579,$30.18
5199,CA-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,57270.15774,South,FUR-CH-10000514,Furniture,Chairs,High-Back Leather Manager's Chair,$214.50,3.81,0.139628211,$30.18
5200,US-2016-153130,12/26/2016,12/30/2016,Standard Class,FP-14321,Frank Preis,Consumer,United States,Seattle,Washington,57270.94345,West,OFF-PA-9999605,Office Supplies,Paper,Strathmore Photo Mount Cards,$214.49,3.81,0.139623843,$30.18
5201,CA-2017-106852,6/20/2017,6/27/2017,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,57271.72917,East,OFF-PA-9997571,Office Supplies,Paper,Xerox 204,$214.49,3.81,0.139619475,$30.18
5202,CA-2017-106852,6/20/2017,6/27/2017,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,57272.51489,East,OFF-AR-10003830,Office Supplies,Art,Newell 36,$214.48,3.81,0.139615108,$30.19
5203,CA-2015-139731,10/15/2015,10/15/2015,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,57273.3006,Central,TEC-AC-10004976,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,$214.48,3.81,0.13961074,$30.19
5204,CA-2015-139731,10/15/2015,10/15/2015,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,57274.08632,Central,FUR-CH-10002025,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,$214.47,3.81,0.139606372,$30.19
5205,CA-2017-122735,4/12/2017,4/15/2017,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,57274.87204,East,OFF-BI-10004365,Office Supplies,Binders,Storex Dura Pro Binders,$214.47,3.81,0.139602005,$30.19
5206,CA-2017-122735,4/12/2017,4/15/2017,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,57275.65775,East,OFF-PA-10001713,Office Supplies,Paper,Xerox 1949,$214.46,3.81,0.139597637,$30.19
5207,CA-2017-128160,12/19/2017,12/24/2017,Second Class,MM-17921,Michael Moore,Consumer,United States,San Francisco,California,57276.44347,West,OFF-BI-10001511,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,$214.46,3.81,0.139593269,$30.20
5208,CA-2017-117695,8/5/2017,8/8/2017,First Class,PW-19031,Pauline Webber,Corporate,United States,Richmond,Kentucky,57277.22919,South,OFF-PA-10002714,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",$214.45,3.81,0.139588901,$30.20
5209,CA-2015-166136,10/1/2015,10/6/2015,Standard Class,SC-20441,Shaun Chance,Corporate,United States,Aurora,Colorado,57278.0149,West,OFF-ST-10002975,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$214.45,3.81,0.139584534,$30.20
5210,CA-2016-133726,5/23/2016,5/28/2016,Standard Class,KL-16646,Ken Lonsdale,Consumer,United States,Chicago,Illinois,57278.80062,Central,TEC-PH-10004166,Technology,Phones,Mitel MiVoice 5330e IP Phone,$214.44,3.81,0.139580166,$30.20
5211,CA-2017-102337,6/13/2017,6/16/2017,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,57279.58634,Central,OFF-ST-10004805,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$214.44,3.81,0.139575798,$30.20
5212,CA-2017-102337,6/13/2017,6/16/2017,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,57280.37205,Central,FUR-CH-10004290,Furniture,Chairs,Global Super Steno Chair,$214.43,3.81,0.139571431,$30.21
5213,CA-2017-102337,6/13/2017,6/16/2017,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,57281.15777,Central,TEC-PH-10002565,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S5,$214.43,3.81,0.139567063,$30.21
5214,US-2014-112565,4/23/2014,4/24/2014,First Class,TS-21161,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,57281.94349,East,OFF-BI-10004877,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,$214.42,3.81,0.139562695,$30.21
5215,CA-2015-145822,5/1/2015,5/7/2015,Standard Class,JB-15401,Jennifer Braxton,Corporate,United States,Los Angeles,California,57282.7292,West,TEC-PH-10004349,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,$214.42,3.81,0.139558327,$30.21
5216,US-2015-160151,7/19/2015,7/20/2015,First Class,TS-21086,Thais Sissman,Consumer,United States,Phoenix,Arizona,57283.51492,West,OFF-BI-10004353,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,$214.41,3.81,0.13955396,$30.21
5217,CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,57284.30064,South,OFF-PA-10001686,Office Supplies,Paper,Easy-staple paper,$214.41,3.81,0.139549592,$30.22
5218,CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,57285.08635,South,OFF-BI-10008038,Office Supplies,Binders,Surelock Post Binders,$214.40,3.81,0.139545224,$30.22
5219,CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,57285.87207,South,OFF-BI-10011724,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,$214.40,3.81,0.139540857,$30.22
5220,CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,57286.65779,South,TEC-MA-10000011,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,$214.39,3.81,0.139536489,$30.22
5221,CA-2017-148474,6/12/2017,6/19/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,57287.4435,South,OFF-BI-10000978,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,$214.39,3.81,0.139532121,$30.22
5222,CA-2017-148474,6/12/2017,6/19/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,57288.22922,South,FUR-TA-10002531,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",$214.38,3.81,0.139527753,$30.23
5223,CA-2015-111298,8/17/2015,8/21/2015,Standard Class,SC-20441,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,57289.01494,East,OFF-BI-10002413,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,$214.38,3.81,0.139523386,$30.23
5224,CA-2016-123723,9/25/2016,10/1/2016,Standard Class,NH-18611,Nicole Hansen,Corporate,United States,Irving,Texas,57289.80065,Central,OFF-LA-10001570,Office Supplies,Labels,Avery 500,$214.37,3.81,0.139519018,$30.23
5225,CA-2014-155272,5/4/2014,5/4/2014,Same Day,AA-10481,Andrew Allen,Consumer,United States,Middletown,Connecticut,57290.58637,East,FUR-FU-10001474,Furniture,Furnishings,DAX Wood Document Frame,$214.37,3.81,0.13951465,$30.23
5226,CA-2015-119908,12/1/2015,12/8/2015,Standard Class,LC-17141,Logan Currie,Consumer,United States,Seattle,Washington,57291.37209,West,OFF-BI-10001766,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,$214.36,3.81,0.139510283,$30.23
5227,US-2016-128903,3/11/2016,3/15/2016,Standard Class,MB-18086,Mick Brown,Consumer,United States,Vineland,New Jersey,57292.1578,East,FUR-TA-10001096,Furniture,Tables,Chromcraft Round Conference Tables,$214.36,3.81,0.139505915,$30.23
5228,CA-2016-152289,8/26/2016,8/28/2016,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,57292.94352,Central,TEC-AC-10004572,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,$214.35,3.81,0.139501547,$30.24
5229,CA-2016-152289,8/26/2016,8/28/2016,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,57293.72924,Central,FUR-CH-10002127,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,$214.35,3.81,0.139497179,$30.24
5230,US-2016-104795,12/16/2016,12/19/2016,First Class,KD-16496,Keith Dawkins,Corporate,United States,New York City,New York,57294.51495,East,OFF-FA-10001755,Office Supplies,Fasteners,Stockwell Gold Paper Clips,$214.34,3.81,0.139492812,$30.24
5231,CA-2014-151708,8/8/2014,8/14/2014,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,57295.30067,West,FUR-FU-10001603,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",$214.34,3.81,0.139488444,$30.24
5232,CA-2014-151708,8/8/2014,8/14/2014,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,57296.08639,West,TEC-AC-10003037,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,$214.33,3.81,0.139484076,$30.24
5233,CA-2015-100770,5/16/2015,5/16/2015,Same Day,TH-21551,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,57296.8721,South,TEC-AC-10003672,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,$214.33,3.81,0.139479708,$30.25
5234,CA-2017-139199,12/9/2017,12/13/2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,57297.65782,Central,FUR-CH-10000848,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,$214.32,3.81,0.139475341,$30.25
5235,CA-2017-139199,12/9/2017,12/13/2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,57298.44354,Central,OFF-BI-10003983,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,$214.32,3.81,0.139470973,$30.25
5236,CA-2017-139199,12/9/2017,12/13/2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,57299.22925,Central,OFF-PA-10001294,Office Supplies,Paper,Xerox 1947,$214.31,3.81,0.139466605,$30.25
5237,US-2015-161467,9/24/2015,9/27/2015,Second Class,ON-18716,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,57300.01497,East,OFF-AR-10000635,Office Supplies,Art,Newell 321,$214.31,3.81,0.139462238,$30.25
5238,CA-2017-164960,7/11/2017,7/15/2017,Standard Class,KN-16391,Katherine Nockton,Corporate,United States,Los Angeles,California,57300.80069,West,OFF-LA-10004273,Office Supplies,Labels,Avery 483,$214.30,3.81,0.13945787,$30.26
5239,US-2015-105677,12/1/2015,12/2/2015,Same Day,NM-18521,Neoma Murray,Consumer,United States,Houston,Texas,57301.5864,Central,FUR-FU-10004271,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",$214.30,3.81,0.139453502,$30.26
5240,CA-2016-113138,11/19/2016,11/25/2016,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,57302.37212,East,OFF-AR-10003771,Office Supplies,Art,Newell 341,$214.29,3.81,0.139449134,$30.26
5241,CA-2016-113138,11/19/2016,11/25/2016,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,57303.15784,East,OFF-BI-10000321,Office Supplies,Binders,GBC Plastic Binding Combs,$214.29,3.81,0.139444767,$30.26
5242,US-2017-104956,3/19/2017,3/24/2017,Standard Class,CG-12041,Catherine Glotzbach,Home Office,United States,New York City,New York,57303.94355,East,OFF-LA-10003122,Office Supplies,Labels,Avery 507,$214.28,3.81,0.139440399,$30.26
